memo,,,,,,,,,,,,,
TABLE,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttackI18n,MstAttackI18n
e,202509010,c_spy_00101_general_vh_Boss_Colorless_Appearance_00001,c_spy_00101_general_vh_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00101_general_vh_Boss_Colorless_Special_00002,c_spy_00101_general_vh_Boss_Colorless,0,Special,,,125,67,0,,,
e,202509010,c_spy_00101_general_vh_Boss_Red_Normal_00000,c_spy_00101_general_vh_Boss_Red,0,Normal,,,82,42,100,,,
e,202509010,c_spy_00101_general_vh_Boss_Red_Appearance_00001,c_spy_00101_general_vh_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00101_general_vh_Boss_Red_Special_00002,c_spy_00101_general_vh_Boss_Red,0,Special,,,125,67,0,,,
e,202509010,c_spy_00101_general_vh_Boss_Blue_Normal_00000,c_spy_00101_general_vh_Boss_Blue,0,Normal,,,82,42,100,,,
e,202509010,c_spy_00101_general_vh_Boss_Blue_Appearance_00001,c_spy_00101_general_vh_Boss_Blue,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00101_general_vh_Boss_Blue_Special_00002,c_spy_00101_general_vh_Boss_Blue,0,Special,,,125,67,0,,,
e,202509010,c_spy_00401_general_n_Boss_Colorless_Normal_00000,c_spy_00401_general_n_Boss_Colorless,0,Normal,,,60,25,100,,,
e,202509010,c_spy_00401_general_n_Boss_Colorless_Appearance_00001,c_spy_00401_general_n_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00401_general_n_Boss_Blue_Normal_00000,c_spy_00401_general_n_Boss_Blue,0,Normal,,,60,25,100,,,
e,202509010,c_spy_00401_general_n_Boss_Blue_Appearance_00001,c_spy_00401_general_n_Boss_Blue,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00401_general_n_Boss_Blue_Special_00002,c_spy_00401_general_n_Boss_Blue,0,Special,,,138,67,0,,,
e,202509010,c_spy_00401_general_h_Boss_Colorless_Normal_00000,c_spy_00401_general_h_Boss_Colorless,0,Normal,,,60,25,100,,,
e,202509010,c_spy_00401_general_h_Boss_Colorless_Appearance_00001,c_spy_00401_general_h_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00401_general_h_Boss_Colorless_Special_00002,c_spy_00401_general_h_Boss_Colorless,0,Special,,,138,67,0,,,
e,202509010,c_spy_00401_general_h_Boss_Blue_Normal_00000,c_spy_00401_general_h_Boss_Blue,0,Normal,,,60,25,100,,,
e,202509010,c_spy_00401_general_h_Boss_Blue_Appearance_00001,c_spy_00401_general_h_Boss_Blue,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00401_general_h_Boss_Blue_Special_00002,c_spy_00401_general_h_Boss_Blue,0,Special,,,138,67,0,,,
e,202509010,c_spy_00401_general_vh_Boss_Green_Normal_00000,c_spy_00401_general_vh_Boss_Green,0,Normal,,,60,25,100,,,
e,202509010,c_spy_00401_general_vh_Boss_Green_Appearance_00001,c_spy_00401_general_vh_Boss_Green,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00401_general_vh_Boss_Green_Special_00002,c_spy_00401_general_vh_Boss_Green,0,Special,,,138,67,0,,,
e,202509010,c_spy_00401_general_vh_Boss_Blue_Normal_00000,c_spy_00401_general_vh_Boss_Blue,0,Normal,,,60,25,100,,,
e,202509010,c_spy_00401_general_vh_Boss_Blue_Appearance_00001,c_spy_00401_general_vh_Boss_Blue,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00401_general_vh_Boss_Blue_Special_00002,c_spy_00401_general_vh_Boss_Blue,0,Special,,,138,67,0,,,
e,202509010,c_spy_00201_generalv_vh_Normal_Blue_Normal_00000,c_spy_00201_generalv_vh_Normal_Blue,0,Normal,,,71,31,50,,,
e,202509010,c_spy_00201_general_n_Boss_Colorless_Normal_00000,c_spy_00201_general_n_Boss_Colorless,0,Normal,,,71,31,100,,,
e,202509010,c_spy_00201_general_n_Boss_Colorless_Appearance_00001,c_spy_00201_general_n_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00201_general_n_Boss_Colorless_Special_00002,c_spy_00201_general_n_Boss_Colorless,0,Special,,,125,37,0,,,
e,202509010,c_spy_00201_general_n_Boss_Blue_Normal_00000,c_spy_00201_general_n_Boss_Blue,0,Normal,,,71,31,100,,,
e,202509010,c_spy_00201_general_n_Boss_Blue_Appearance_00001,c_spy_00201_general_n_Boss_Blue,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00201_general_n_Boss_Blue_Special_00002,c_spy_00201_general_n_Boss_Blue,0,Special,,,125,37,0,,,
e,202509010,c_spy_00201_general_h_Boss_Colorless_Normal_00000,c_spy_00201_general_h_Boss_Colorless,0,Normal,,,71,31,100,,,
e,202509010,c_spy_00201_general_h_Boss_Colorless_Appearance_00001,c_spy_00201_general_h_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00201_general_h_Boss_Colorless_Special_00002,c_spy_00201_general_h_Boss_Colorless,0,Special,,,125,37,0,,,
e,202509010,c_spy_00201_general_h_Boss_Blue_Normal_00000,c_spy_00201_general_h_Boss_Blue,0,Normal,,,71,31,100,,,
e,202509010,c_spy_00201_general_h_Boss_Blue_Appearance_00001,c_spy_00201_general_h_Boss_Blue,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00201_general_h_Boss_Blue_Special_00002,c_spy_00201_general_h_Boss_Blue,0,Special,,,125,37,0,,,
e,202509010,c_spy_00201_general_vh_Boss_Blue_Normal_00000,c_spy_00201_general_vh_Boss_Blue,0,Normal,,,71,31,100,,,
e,202509010,c_spy_00201_general_vh_Boss_Blue_Appearance_00001,c_spy_00201_general_vh_Boss_Blue,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00201_general_vh_Boss_Blue_Special_00002,c_spy_00201_general_vh_Boss_Blue,0,Special,,,125,37,0,,,
e,202509010,c_spy_00201_general_vh_Boss_Yellow_Normal_00000,c_spy_00201_general_vh_Boss_Yellow,0,Normal,,,71,31,100,,,
e,202509010,c_spy_00201_general_vh_Boss_Yellow_Appearance_00001,c_spy_00201_general_vh_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_spy_00201_general_vh_Boss_Yellow_Special_00002,c_spy_00201_general_vh_Boss_Yellow,0,Special,,,125,37,0,,,
e,202509010,e_glo_00001_general_h_Normal_Blue_Normal_00000,e_glo_00001_general_h_Normal_Blue,0,Normal,,,50,25,100,,,
e,202509010,e_glo_00001_general_vh_Normal_Colorless_Normal_00000,e_glo_00001_general_vh_Normal_Colorless,0,Normal,,,50,25,100,,,
e,202509010,e_glo_00001_general_vh_Normal_Blue_Normal_00000,e_glo_00001_general_vh_Normal_Blue,0,Normal,,,50,25,100,,,
e,202509010,e_glo_00001_general_vh_Normal_Yellow_Normal_00000,e_glo_00001_general_vh_Normal_Yellow,0,Normal,,,50,25,100,,,
e,202509010,e_glo_00101_general_vh_Boss_Colorless_Appearance_00000,e_glo_00101_general_vh_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,e_glo_00101_general_vh_Boss_Colorless_Normal_00001,e_glo_00101_general_vh_Boss_Colorless,0,Normal,,,59,28,200,,,
,,,,,,,,,,,,,
e,202509010,e_gom_01001_general_n_Normal_Colorless_Normal_00000,e_gom_01001_general_n_Normal_Colorless,0,Normal,,,50,42,50,,,
e,202509010,e_gom_01001_general_n_Normal_Yellow_Normal_00000,e_gom_01001_general_n_Normal_Yellow,0,Normal,,,50,42,50,,,
e,202509010,e_gom_01001_general_h_Boss_Colorless_Normal_00000,e_gom_01001_general_h_Boss_Colorless,0,Normal,,,50,42,50,,,
e,202509010,e_gom_01001_general_h_Boss_Colorless_Appearance_00001,e_gom_01001_general_h_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_01001_general_vh_Normal_Red_Normal_00000,e_gom_01001_general_vh_Normal_Red,0,Normal,,,50,42,50,,,
e,202509010,e_gom_01001_general_vh_Normal_Blue_Normal_00000,e_gom_01001_general_vh_Normal_Blue,0,Normal,,,50,42,50,,,
e,202509010,e_gom_01001_general_vh_Normal_Yellow_Normal_00000,e_gom_01001_general_vh_Normal_Yellow,0,Normal,,,50,42,50,,,
e,202509010,e_gom_01001_general_vh_Boss_Yellow_Normal_00000,e_gom_01001_general_vh_Boss_Yellow,0,Normal,,,50,42,50,,,
e,202509010,e_gom_01001_general_vh_Boss_Yellow_Appearance_00001,e_gom_01001_general_vh_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_01002_general_n_Normal_Colorless_Normal_00000,e_gom_01002_general_n_Normal_Colorless,0,Normal,,,50,42,100,,,
e,202509010,e_gom_01002_general_n_Normal_Yellow_Normal_00000,e_gom_01002_general_n_Normal_Yellow,0,Normal,,,50,42,100,,,
e,202509010,e_gom_01002_general_vh_Normal_Red_Normal_00000,e_gom_01002_general_vh_Normal_Red,0,Normal,,,50,42,100,,,
e,202509010,e_gom_01002_general_vh_Normal_Blue_Normal_00000,e_gom_01002_general_vh_Normal_Blue,0,Normal,,,50,42,100,,,
e,202509010,e_gom_01002_general_vh_Normal_Yellow_Normal_00000,e_gom_01002_general_vh_Normal_Yellow,0,Normal,,,50,42,100,,,
e,202509010,e_gom_01002_general_vh_Boss_Yellow_Normal_00000,e_gom_01002_general_vh_Boss_Yellow,0,Normal,,,50,42,100,,,
e,202509010,e_gom_01002_general_vh_Boss_Yellow_Appearance_00001,e_gom_01002_general_vh_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_00501_general_n_Normal_Colorless_Normal_00000,e_gom_00501_general_n_Normal_Colorless,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00501_general_n_Normal_Yellow_Normal_00000,e_gom_00501_general_n_Normal_Yellow,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00501_general_vh_Normal_Red_Normal_00000,e_gom_00501_general_vh_Normal_Red,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00501_general_vh_Normal_Blue_Normal_00000,e_gom_00501_general_vh_Normal_Blue,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00502_general_n_Normal_Colorless_Normal_00000,e_gom_00502_general_n_Normal_Colorless,0,Normal,,,50,42,150,,,
e,202509010,e_gom_00502_general_n_Normal_Yellow_Normal_00000,e_gom_00502_general_n_Normal_Yellow,0,Normal,,,50,42,150,,,
e,202509010,e_gom_00502_general_vh_Normal_Red_Normal_00000,e_gom_00502_general_vh_Normal_Red,0,Normal,,,50,42,150,,,
e,202509010,e_gom_00502_general_vh_Normal_Blue_Normal_00000,e_gom_00502_general_vh_Normal_Blue,0,Normal,,,50,42,150,,,
e,202509010,e_gom_00402_general_n_Normal_Colorless_Normal_00000,e_gom_00402_general_n_Normal_Colorless,0,Normal,,,50,42,50,,,
e,202509010,e_gom_00402_general_n_Normal_Yellow_Normal_00000,e_gom_00402_general_n_Normal_Yellow,0,Normal,,,50,42,50,,,
e,202509010,e_gom_00402_general_vh_Normal_Red_Normal_00000,e_gom_00402_general_vh_Normal_Red,0,Normal,,,50,42,50,,,
e,202509010,e_gom_00402_general_vh_Normal_Blue_Normal_00000,e_gom_00402_general_vh_Normal_Blue,0,Normal,,,50,42,50,,,
e,202509010,e_gom_00402_general_vh_Normal_Yellow_Normal_00000,e_gom_00402_general_vh_Normal_Yellow,0,Normal,,,50,42,50,,,
e,202509010,e_gom_00401_general_n_Normal_Colorless_Normal_00000,e_gom_00401_general_n_Normal_Colorless,0,Normal,,,50,42,25,,,
e,202509010,e_gom_00401_general_n_Boss_Colorless_Normal_00000,e_gom_00401_general_n_Boss_Colorless,0,Normal,,,50,42,25,,,
e,202509010,e_gom_00401_general_n_Boss_Colorless_Appearance_00001,e_gom_00401_general_n_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_00401_general_n_Boss_Yellow_Normal_00000,e_gom_00401_general_n_Boss_Yellow,0,Normal,,,50,42,25,,,
e,202509010,e_gom_00401_general_n_Boss_Yellow_Appearance_00001,e_gom_00401_general_n_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_00401_general_vh_Boss_Blue_Normal_00000,e_gom_00401_general_vh_Boss_Blue,0,Normal,,,50,42,25,,,
e,202509010,e_gom_00401_general_vh_Boss_Blue_Appearance_00001,e_gom_00401_general_vh_Boss_Blue,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_00401_general_vh_Boss_Yellow_Normal_00000,e_gom_00401_general_vh_Boss_Yellow,0,Normal,,,50,42,25,,,
e,202509010,e_gom_00401_general_vh_Boss_Yellow_Appearance_00001,e_gom_00401_general_vh_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_00301_general_n_Boss_Yellow_Normal_00000,e_gom_00301_general_n_Boss_Yellow,0,Normal,,,138,75,100,,,
e,202509010,e_gom_00301_general_n_Boss_Yellow_Appearance_00001,e_gom_00301_general_n_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00201_general_n_Boss_Yellow_Normal_00000,c_gom_00201_general_n_Boss_Yellow,0,Normal,,,65,0,100,,,
e,202509010,c_gom_00201_general_n_Boss_Yellow_Appearance_00001,c_gom_00201_general_n_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00201_general_n_Boss_Yellow_Special_00002,c_gom_00201_general_n_Boss_Yellow,0,Special,,,250,0,0,,,
e,202509010,c_gom_00201_general_h_Boss_Yellow_Normal_00000,c_gom_00201_general_h_Boss_Yellow,0,Normal,,,65,0,100,,,
e,202509010,c_gom_00201_general_h_Boss_Yellow_Appearance_00001,c_gom_00201_general_h_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00201_general_h_Boss_Yellow_Special_00002,c_gom_00201_general_h_Boss_Yellow,0,Special,,,250,0,0,,,
e,202509010,c_gom_00201_general_vh_Boss_Yellow_Normal_00000,c_gom_00201_general_vh_Boss_Yellow,0,Normal,,,65,0,100,,,
e,202509010,c_gom_00201_general_vh_Boss_Yellow_Appearance_00001,c_gom_00201_general_vh_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00201_general_vh_Boss_Yellow_Special_00002,c_gom_00201_general_vh_Boss_Yellow,0,Special,,,250,0,0,,,
e,202509010,c_gom_00101_general_n_Boss_Red_Normal_00000,c_gom_00101_general_n_Boss_Red,0,Normal,,,145,75,100,,,
e,202509010,c_gom_00101_general_n_Boss_Red_Appearance_00001,c_gom_00101_general_n_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00101_general_n_Boss_Red_Special_00002,c_gom_00101_general_n_Boss_Red,0,Special,,,230,150,0,,,
e,202509010,c_gom_00101_general_n_Boss_Yellow_Normal_00000,c_gom_00101_general_n_Boss_Yellow,0,Normal,,,145,75,100,,,
e,202509010,c_gom_00101_general_n_Boss_Yellow_Appearance_00001,c_gom_00101_general_n_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00101_general_n_Boss_Yellow_Special_00002,c_gom_00101_general_n_Boss_Yellow,0,Special,,,230,150,0,,,
e,202509010,c_gom_00101_general_h_Boss_Red_Normal_00000,c_gom_00101_general_h_Boss_Red,0,Normal,,,145,75,100,,,
e,202509010,c_gom_00101_general_h_Boss_Red_Appearance_00001,c_gom_00101_general_h_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00101_general_h_Boss_Red_Special_00002,c_gom_00101_general_h_Boss_Red,0,Special,,,230,150,0,,,
e,202509010,c_gom_00101_general_h_Boss_Yellow_Normal_00000,c_gom_00101_general_h_Boss_Yellow,0,Normal,,,145,75,100,,,
e,202509010,c_gom_00101_general_h_Boss_Yellow_Appearance_00001,c_gom_00101_general_h_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00101_general_h_Boss_Yellow_Special_00002,c_gom_00101_general_h_Boss_Yellow,0,Special,,,230,150,0,,,
e,202509010,c_gom_00101_general_vh_Boss_Red_Normal_00000,c_gom_00101_general_vh_Boss_Red,0,Normal,,,145,75,100,,,
e,202509010,c_gom_00101_general_vh_Boss_Red_Appearance_00001,c_gom_00101_general_vh_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00101_general_vh_Boss_Red_Special_00002,c_gom_00101_general_vh_Boss_Red,0,Special,,,230,150,0,,,
e,202509010,c_gom_00101_general_vh_Boss_Yellow_Normal_00000,c_gom_00101_general_vh_Boss_Yellow,0,Normal,,,145,75,100,,,
e,202509010,c_gom_00101_general_vh_Boss_Yellow_Appearance_00001,c_gom_00101_general_vh_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00101_general_vh_Boss_Yellow_Special_00002,c_gom_00101_general_vh_Boss_Yellow,0,Special,,,230,150,0,,,
e,202509010,e_gom_00701_general_vh_Normal_Blue_Normal_00000,e_gom_00701_general_vh_Normal_Blue,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00701_general_n_Boss_Colorless_Normal_00000,e_gom_00701_general_n_Boss_Colorless,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00701_general_n_Boss_Colorless_Appearance_00001,e_gom_00701_general_n_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_00701_general_n_Boss_Yellow_Normal_00000,e_gom_00701_general_n_Boss_Yellow,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00701_general_n_Boss_Yellow_Appearance_00001,e_gom_00701_general_n_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_00701_general_vh_Boss_Red_Normal_00000,e_gom_00701_general_vh_Boss_Red,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00701_general_vh_Boss_Red_Appearance_00001,e_gom_00701_general_vh_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_00701_general_vh_Boss_Blue_Normal_00000,e_gom_00701_general_vh_Boss_Blue,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00701_general_vh_Boss_Blue_Appearance_00001,e_gom_00701_general_vh_Boss_Blue,0,Appearance,,,50,0,0,,,
e,202509010,e_gom_00801_general_n_Normal_Colorless_Normal_00000,e_gom_00801_general_n_Normal_Colorless,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00801_general_n_Normal_Yellow_Normal_00000,e_gom_00801_general_n_Normal_Yellow,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00801_general_vh_Normal_Red_Normal_00000,e_gom_00801_general_vh_Normal_Red,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00801_general_vh_Normal_Green_Normal_00000,e_gom_00801_general_vh_Normal_Green,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00801_general_vh_Normal_Blue_Normal_00000,e_gom_00801_general_vh_Normal_Blue,0,Normal,,,50,42,100,,,
e,202509010,e_gom_00901_general_n_Normal_Colorless_Normal_00000,e_gom_00901_general_n_Normal_Colorless,0,Normal,,,50,42,50,,,
e,202509010,e_gom_00901_general_n_Normal_Yellow_Normal_00000,e_gom_00901_general_n_Normal_Yellow,0,Normal,,,50,42,50,,,
e,202509010,e_gom_00901_general_vh_Normal_Red_Normal_00000,e_gom_00901_general_vh_Normal_Red,0,Normal,,,50,42,50,,,
e,202509010,e_gom_00901_general_vh_Normal_Green_Normal_00000,e_gom_00901_general_vh_Normal_Green,0,Normal,,,50,42,50,,,
e,202509010,e_gom_00901_general_vh_Normal_Blue_Normal_00000,e_gom_00901_general_vh_Normal_Blue,0,Normal,,,50,42,50,,,
e,202509010,c_gom_00001_general_n_Boss_Yellow_Normal_00000,c_gom_00001_general_n_Boss_Yellow,0,Normal,,,65,25,100,,,
e,202509010,c_gom_00001_general_n_Boss_Yellow_Appearance_00001,c_gom_00001_general_n_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00001_general_n_Boss_Yellow_Special_00002,c_gom_00001_general_n_Boss_Yellow,0,Special,,,200,115,0,,,
e,202509010,c_gom_00001_general_h_Boss_Yellow_Normal_00000,c_gom_00001_general_h_Boss_Yellow,0,Normal,,,65,25,100,,,
e,202509010,c_gom_00001_general_h_Boss_Yellow_Appearance_00001,c_gom_00001_general_h_Boss_Yellow,0,Appearance,,,50,0,0,,,
e,202509010,c_gom_00001_general_h_Boss_Yellow_Special_00002,c_gom_00001_general_h_Boss_Yellow,0,Special,,,200,115,0,,,
e,202509010,e_glo_00001_general_h_Normal_Yellow_Normal_00000,e_glo_00001_general_h_Normal_Yellow,0,Normal,,,50,25,100,,,
,,,,,,,,,,,,,
e,202509010,c_aka_00101_general_h_Normal_Colorless_Normal_00000,c_aka_00101_general_h_Normal_Colorless,0,Normal,,,75,27,150,,,
e,202509010,c_aka_00101_general_vh_Normal_Red_Normal_00000,c_aka_00101_general_vh_Normal_Red,0,Normal,,,75,27,150,,,
e,202509010,c_aka_00101_general_n_Boss_Colorless_Normal_00000,c_aka_00101_general_n_Boss_Colorless,0,Normal,,,75,27,150,,,
e,202509010,c_aka_00101_general_n_Boss_Colorless_Appearance_00001,c_aka_00101_general_n_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00101_general_n_Boss_Colorless_Special_00002,c_aka_00101_general_n_Boss_Colorless,0,Special,,,225,0,0,,,
e,202509010,c_aka_00101_general_n_Boss_Red_Normal_00000,c_aka_00101_general_n_Boss_Red,0,Normal,,,75,27,100,,,
e,202509010,c_aka_00101_general_n_Boss_Red_Appearance_00001,c_aka_00101_general_n_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00101_general_n_Boss_Red_Special_00002,c_aka_00101_general_n_Boss_Red,0,Special,,,225,0,0,,,
e,202509010,c_aka_00101_general_h_Boss_Colorless_Normal_00000,c_aka_00101_general_h_Boss_Colorless,0,Normal,,,75,27,150,,,
e,202509010,c_aka_00101_general_h_Boss_Colorless_Appearance_00001,c_aka_00101_general_h_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00101_general_h_Boss_Colorless_Special_00002,c_aka_00101_general_h_Boss_Colorless,0,Special,,,225,0,0,,,
e,202509010,c_aka_00101_general_h_Boss_Red_Normal_00000,c_aka_00101_general_h_Boss_Red,0,Normal,,,75,27,100,,,
e,202509010,c_aka_00101_general_h_Boss_Red_Appearance_00001,c_aka_00101_general_h_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00101_general_h_Boss_Red_Special_00002,c_aka_00101_general_h_Boss_Red,0,Special,,,225,0,0,,,
e,202509010,c_aka_00101_general_vh_Boss_Colorless_Normal_00000,c_aka_00101_general_vh_Boss_Colorless,0,Normal,,,75,27,50,,,
e,202509010,c_aka_00101_general_vh_Boss_Colorless_Appearance_00001,c_aka_00101_general_vh_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00101_general_vh_Boss_Colorless_Special_00002,c_aka_00101_general_vh_Boss_Colorless,0,Special,,,225,0,0,,,
e,202509010,c_aka_00101_general_vh_Boss_Red_Normal_00000,c_aka_00101_general_vh_Boss_Red,0,Normal,,,75,27,50,,,
e,202509010,c_aka_00101_general_vh_Boss_Red_Appearance_00001,c_aka_00101_general_vh_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00101_general_vh_Boss_Red_Special_00002,c_aka_00101_general_vh_Boss_Red,0,Special,,,225,0,0,,,
e,202509010,c_aka_00001_general_n_Boss_Colorless_Normal_00000,c_aka_00001_general_n_Boss_Colorless,0,Normal,,,85,33,100,,,
e,202509010,c_aka_00001_general_n_Boss_Colorless_Appearance_00001,c_aka_00001_general_n_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00001_general_n_Boss_Colorless_Special_00002,c_aka_00001_general_n_Boss_Colorless,0,Special,,,134,67,0,,,
e,202509010,c_aka_00001_general_n_Boss_Red_Normal_00000,c_aka_00001_general_n_Boss_Red,0,Normal,,,85,33,100,,,
e,202509010,c_aka_00001_general_n_Boss_Red_Appearance_00001,c_aka_00001_general_n_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00001_general_n_Boss_Red_Special_00002,c_aka_00001_general_n_Boss_Red,0,Special,,,134,67,0,,,
e,202509010,c_aka_00001_general_vh_Normal_Colorless_Normal_00000,c_aka_00001_general_vh_Normal_Colorless,0,Normal,,,85,33,100,,,
e,202509010,c_aka_00001_general_h_Normal_Red_Normal_00000,c_aka_00001_general_h_Normal_Red,0,Normal,,,85,33,100,,,
e,202509010,c_aka_00001_general_h_Boss_Colorless_Normal_00000,c_aka_00001_general_h_Boss_Colorless,0,Normal,,,85,33,100,,,
e,202509010,c_aka_00001_general_h_Boss_Colorless_Appearance_00001,c_aka_00001_general_h_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00001_general_h_Boss_Colorless_Special_00002,c_aka_00001_general_h_Boss_Colorless,0,Special,,,134,67,0,,,
e,202509010,c_aka_00001_general_h_Boss_Red_Normal_00000,c_aka_00001_general_h_Boss_Red,0,Normal,,,85,33,100,,,
e,202509010,c_aka_00001_general_h_Boss_Red_Appearance_00001,c_aka_00001_general_h_Boss_Red,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00001_general_h_Boss_Red_Special_00002,c_aka_00001_general_h_Boss_Red,0,Special,,,134,67,0,,,
e,202509010,c_aka_00001_general_vh_Boss_Colorless_Normal_00000,c_aka_00001_general_vh_Boss_Colorless,0,Normal,,,85,33,100,,,
e,202509010,c_aka_00001_general_vh_Boss_Colorless_Appearance_00001,c_aka_00001_general_vh_Boss_Colorless,0,Appearance,,,50,0,0,,,
e,202509010,c_aka_00001_general_vh_Boss_Colorless_Special_00002,c_aka_00001_general_vh_Boss_Colorless,0,Special,,,134,67,0,,,
