mst_enemy_character_id,stage_param_id,character_unit_kind,role_type,hp,attack_power,content_type,sequence_set_id
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,Normal,Technical,1000,500,mainquest,veryhard_sur_00002
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,veryhard_sur_00002
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,Normal,Defense,250000,1200,mainquest,veryhard_sur_00003
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,Normal,Technical,1500,200,mainquest,veryhard_sur_00003
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,veryhard_sur_00003
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,veryhard_sur_00003
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,veryhard_sur_00003
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,Normal,Technical,1000,500,mainquest,veryhard_sur_00003
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,Normal,Defense,250000,1200,mainquest,veryhard_sur_00003
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,veryhard_sur_00003
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00004
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,veryhard_sur_00004
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,Normal,Defense,250000,1200,mainquest,veryhard_sur_00004
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00004
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,veryhard_sur_00004
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,veryhard_sur_00004
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,Normal,Technical,1000,500,mainquest,veryhard_sur_00004
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,veryhard_sur_00004
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,Normal,Defense,250000,1200,mainquest,veryhard_sur_00004
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00005
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00005
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00005
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,Normal,Technical,1500,200,mainquest,veryhard_sur_00005
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00005
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00005
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00005
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00005
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,Normal,Technical,1000,500,mainquest,veryhard_sur_00005
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00006
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,Normal,Technical,1000,500,mainquest,veryhard_sur_00006
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00006
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,Normal,Technical,1500,200,mainquest,veryhard_sur_00006
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00006
enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,Normal,Defense,100000,1200,mainquest,veryhard_sur_00006
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,veryhard_tak_00001
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,veryhard_tak_00001
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,veryhard_tak_00001
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,veryhard_tak_00001
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,veryhard_tak_00001
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,veryhard_tak_00001
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,veryhard_tak_00001
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,veryhard_tak_00001
enemy_glo_00001,e_glo_00001_general_Normal_Blue,Normal,Attack,5000,100,mainquest,veryhard_tak_00002
enemy_glo_00001,e_glo_00001_general_Normal_Blue,Normal,Attack,5000,100,mainquest,veryhard_tak_00002
enemy_glo_00001,e_glo_00001_general_Normal_Blue,Normal,Attack,5000,100,mainquest,veryhard_tak_00002
enemy_glo_00001,e_glo_00001_general_Normal_Blue,Normal,Attack,5000,100,mainquest,veryhard_tak_00002
enemy_glo_00001,e_glo_00001_general_Normal_Green,Normal,Attack,5000,100,mainquest,veryhard_tak_00003
enemy_glo_00001,e_glo_00001_general_Normal_Green,Normal,Attack,5000,100,mainquest,veryhard_tak_00003
enemy_glo_00001,e_glo_00001_general_Normal_Green,Normal,Attack,5000,100,mainquest,veryhard_tak_00003
enemy_glo_00001,e_glo_00001_general_Normal_Green,Normal,Attack,5000,100,mainquest,veryhard_tak_00003
enemy_glo_00001,e_glo_00001_general_Normal_Green,Normal,Attack,5000,100,mainquest,veryhard_tak_00003
enemy_glo_00001,e_glo_00001_general_Normal_Green,Normal,Attack,5000,100,mainquest,veryhard_tak_00003
enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,Normal,Defense,10000,300,osh1,event_osh1_charaget02_00002
enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,Normal,Defense,10000,300,osh1,event_osh1_charaget02_00003
enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,Normal,Defense,10000,300,osh1,event_osh1_charaget02_00003
enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,Normal,Defense,10000,300,osh1,event_osh1_charaget02_00003
enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,Normal,Defense,10000,300,osh1,event_osh1_charaget02_00003
enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,Normal,Defense,10000,300,osh1,event_osh1_charaget02_00003
enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,Normal,Defense,10000,300,osh1,event_osh1_charaget02_00003
enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,Normal,Defense,10000,300,osh1,event_osh1_charaget02_00003
enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,Normal,Defense,10000,300,osh1,event_osh1_charaget02_00003
enemy_glo_00001,e_glo_00001_general_test_Normal_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_test_Boss_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_test_Normal_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_test_Normal_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_test_Normal_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_test_Boss_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_test_Boss_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_test_Normal_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_test_Normal_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_test_Normal_Colorless,Normal,Attack,1000,100,plan_test,plan_test_stage001
enemy_glo_00001,e_glo_00001_general_n_Normal_Green_test,Normal,Attack,1000,50,plan_test,plan_test_stage003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red_test,Normal,Attack,1000,50,plan_test,plan_test_stage003
enemy_glo_00001,e_glo_00001_dan1_advent_Normal_Colorless,Normal,Attack,10000,500,raid,raid_dan1_00001
enemy_glo_00001,e_glo_00001_dan1_advent_Normal_Colorless,Normal,Attack,10000,500,raid,raid_dan1_00001
enemy_glo_00001,e_glo_00001_dan1_advent_Normal_Yellow,Normal,Attack,10000,500,raid,raid_dan1_00001
enemy_glo_00001,e_glo_00001_dan1_advent_Normal_Yellow,Normal,Attack,10000,500,raid,raid_dan1_00001
enemy_glo_00001,e_glo_00001_glo2_advent_Normal_Colorless,Normal,Defense,10000,100,raid,raid_glo2_00001
enemy_glo_00001,e_glo_00001_glo2_advent_Normal_Colorless,Normal,Defense,10000,100,raid,raid_glo2_00001
enemy_glo_00001,e_glo_00001_glo2_advent_Normal_Colorless,Normal,Defense,10000,100,raid,raid_glo2_00001
enemy_glo_00001,e_glo_00001_glo2_advent_Normal_Colorless,Normal,Defense,10000,100,raid,raid_glo2_00001
enemy_glo_00001,e_glo_00001_glo2_advent_Normal_Colorless,Normal,Defense,10000,100,raid,raid_glo2_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Boss_Colorless,Boss,Defense,10000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Colorless,Normal,Defense,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Boss_Yellow,Boss,Attack,10000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Boss_Colorless,Boss,Defense,10000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Colorless,Normal,Defense,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Colorless,Normal,Defense,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Colorless,Normal,Defense,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Colorless,Normal,Defense,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Boss_Red,Boss,Attack,10000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Boss_Red,Boss,Attack,10000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,Normal,Defense,1000,100,raid,raid_kim1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Green,Normal,Attack,10000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Green,Normal,Attack,10000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Green,Normal,Attack,10000,100,raid,raid_sur1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,Normal,Attack,1000,100,raid,raid_yuw1_00001
enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00004
enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00004
enemy_glo_00001,e_glo_00001_spy1general01_Normal_Colorless,Normal,Attack,2500,200,spy1,event_spy1_charaget02_00004
enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00005
enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00005
enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00005
enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00005
enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00006
enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00006
enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00007
enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00007
enemy_glo_00001,e_glo_00001_spy1general01_Normal_Colorless,Normal,Attack,2500,200,spy1,event_spy1_charaget02_00008
enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00008
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,Normal,Defense,1000,100,you1,event_you1_challenge_00001
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,Normal,Defense,1000,100,you1,event_you1_challenge_00001
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,Normal,Defense,1000,100,you1,event_you1_challenge_00002
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,Normal,Defense,1000,100,you1,event_you1_challenge_00002
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,Normal,Defense,1000,100,you1,event_you1_challenge_00002
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,Normal,Defense,1000,100,you1,event_you1_challenge_00002
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,Normal,Defense,1000,100,you1,event_you1_challenge_00002
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Blue,Normal,Defense,1000,100,you1,event_you1_challenge_00003
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Blue,Normal,Defense,1000,100,you1,event_you1_challenge_00003
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Blue,Normal,Defense,1000,100,you1,event_you1_challenge_00003
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Blue,Normal,Defense,1000,100,you1,event_you1_challenge_00003
enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Blue,Normal,Defense,1000,100,you1,event_you1_challenge_00003
